work_id;Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;(Major) Character Death Evidence;words;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";False negative;Summary;;stabbing;;0;0;1;0;Patroclus;;0;0;1;0;Hector;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;first;"""It pierced through my stomach, and Hector twisted it as if stirring soup. He has killed three men with one spear, I thought bitterly. Even the throbbing pain in my stomach did not hurt as much as my heart. The Fates were cruel. As I slowly felt my soul departing, I could only think of the better days, with Achilles. Achilles. It was the last thing I thought before I saw only darkness.""";2503;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;Trojans;;0;0;1;0;Achilles;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;"""Then he killed and killed, filling the river with bodies of Trojans.""";2503;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";False negative;Summary;Too generic MOD;stabbing;killing;0;0;1;0;Hector;Hector;1;0;0;0;Achilles;Achilles;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;first;"""Hector begged just as I did, and met the same fate of mine.""";2503;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;heros;;0;0;1;0;Achilles;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;"""He continued to kill, striking down hero after hero.""";2503;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";False negative;Summary;;being shot;;0;0;1;0;Achilles;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;"""He died by the arrow, aided by Apollo.""";2503;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";;;;unspecified;killing;0;0;0;1;Troilus;Troilus;1;0;0;0;Achilles;Achilles;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;direct speech;first;"""Look at how he will be remembered now. Killing Hector, killing Troilus.""";2503;1;0;0;0;rule;1;0;0;0;rule;0;1;0;0;rule
38886291;"Here is a summary of the provided text:  Achilles' lover, Patroclus, confronts Achilles' mother, Thetis, about how she has ruined him and how he will be remembered for his cruel killings in war, specifically the murders of Hector and Troilus. However, to Patroclus, Achilles is not just a warrior but a person with memories of their time together, which he shares with Thetis, recalling their first meeting, their time as comrades-in-arms, and eventually lovers. Moved by Patroclus' words, Thetis creates a tomb for Achilles and inscribes on it """"Achilles"""" alongside """"Patroclus"""". She then reunites the two in the afterlife, where they are finally together again after a thousand years of waiting.""";False negative;Summary;;;;0;0;0;1;Pyrrhus;;0;0;1;0;;;0;0;0;1;Incorrect;Errors;narrator;first;"""“Perhaps such things pass for virtue among the gods. But how is there glory in taking a life? We die so easily. Would you make him another Pyrrhus? Let the stories of him be something more.”"" [...] ""She tells me of how Pyrrhus died, and I ask if this is the son she prefers to Achilles.""";2503;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
38985855;No deaths were mentioned in the provided text snippet.;Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;two of Artemis' maidens;;0;0;1;0;a griffin;;0;0;1;0;Incorrect;Errors but no TPs.;direct speech;third;"""""""I am going to host a very special challenge. A hunt unlike any I've ever had you do, tracking a beast deadlier than any you've ever faced. Any of you can choose to abstain from the challenge if you wish, but those of you who compete have a chance for a boon worth more than any gold or jewels. A night with me showered in my splendor and a gift worthy of a goddess. She smiled, proud of her con. ""What say you?"" She asked before giving any further details.Out of the many hunters she had, most were weary of their goddesses objective. Some of the older girls knew the goddess was usually hiding a trick or two up her sleeve when it came to granting rewards and boons. But in the end, three of the girls offered themselves for the task, willing to go out and hunt the beast like no other in hopes of pleasing their patron.... That had been two weeks ago. And now, the lone survivor of the girls had returned with a Griffins coat in tow and her body fully battleworn. She presented the coat of intricate feathers to her goddess and immediately felt cleansed of all dirt and grime from simply being in Artemis' luminous presence. """"";4430;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
39722094;Hades, the god of the dead, has a romantic relationship with Leuce, a mortal woman who is alive and visits him in the underworld. They spend time together, sharing sweets and playing games, and Hades shows her the beauty of Elysium Fields. As Leuce grows old and weak, she calls for Hades, who kneels beside her and holds her as she dies. There is no mention of murder or violence in the story. Instead, Leuce's death appears to be a natural part of her life cycle, and Hades is depicted as grieving and mourning her loss. After her death, Hades transforms her into a white poplar tree and plants it in the Elysium Fields, where he visits her and cries. The story also mentions Thanatos, who quietly enters the room but does not interact with Leuce or Hades.;;;;old age;natural causes;1;0;0;0;Leuce;Leuce;1;0;0;0;---;;0;0;0;1;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;"""Leuce is laying on her couch. She is old. She is tired. She is feeling lonely though for most of her life, she was never alone. ""Aidoneus…"" she calls for him weakly. Hades enters her room. He stops by the door. He can tell she is not well. The god of the dead knows what death looks like. ""Leuce,"" he kneels by her and takes her hands in his own.""";865;1;0;0;0;rule;0;0;0;1;rule;0;1;1;0;semantic
39728892;The narrator, who had been stabbed by one of three soldiers, dies after sharing an emotional moment with Novellus, the immortal creation of the gods whom she designed and loved. As she passes away, she expresses concern for what Novellus will do without her. The soldiers are killed by Novellus in a fit of rage, two beheaded and one stabbed in the same way as the narrator. After the narrator's death, Novellus is left to grieve, begging his mother Aphrodite to bring her back or end his life, but she refuses, instead offering words of comfort.;;;;stabbing;stabbing;1;0;0;0;Luctus Sine Lumen;narrator;1;0;0;0;a soldier;soldier;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;first;"""I felt a sharp pain in my gut and I fell to my knees again. I touched my stomach and it was blood. I was bleeding. Behind me  was a soldier who had just removed his sword, freshly coated in my blood."" [...] ""I bleed the blood of man. I know this because i have seen it. I did not think I would belong in this world like others do, so I tried to leave. I am not an immortal creation of the gods like he is. I designed him and the gods granted my most valued wish. I worry what he will do when I’ve gone from here. I’m sorry, my love- I know you will be upset with me, and then with the gods that created you. I am not meant to live forever, and you are not meant to die forever. """;3305;1;0;0;0;fuzzy;1;0;0;0;fuzzy;1;0;0;0;rule
39728892;The narrator, who had been stabbed by one of three soldiers, dies after sharing an emotional moment with Novellus, the immortal creation of the gods whom she designed and loved. As she passes away, she expresses concern for what Novellus will do without her. The soldiers are killed by Novellus in a fit of rage, two beheaded and one stabbed in the same way as the narrator. After the narrator's death, Novellus is left to grieve, begging his mother Aphrodite to bring her back or end his life, but she refuses, instead offering words of comfort.;;;;beheading;beheading;1;0;0;0;soldiers (2);soldiers (2);1;0;0;0;Novellus;Novellus;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;first;"""Novellus immediately grabbed the sword that had been next to him and sliced one of them completely in half, the second one was decapitated, and the last one, he stabbed him- in the same way I was stabbed.""";3305;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;rule
